,RequestID,Boro,Yr,SegmentID,WktGeom,street,fromSt,toSt,Direction,Vol
16355,21639,Manhattan,2015,33540,POINT (984003.4749676884 211176.72526118657),WEST 23 STREET,9 Avenue,8 Avenue,EB,97.05787037037037
16356,21639,Manhattan,2015,33540,POINT (984535.5071197695 210881.64804796502),WEST 23 STREET,8 Avenue,9 Avenue,WB,86.5925925925926
16357,21639,Manhattan,2015,33638,POINT (984769.9571183727 210751.76132129141),WEST 23 STREET,8 Avenue,7 Avenue,WB,112.53472222222223
16358,21639,Manhattan,2015,33638,POINT (985351.604002355 210430.00287631448),WEST 23 STREET,7 Avenue,8 Avenue,EB,121.98611111111111
16359,21639,Manhattan,2015,33639,POINT (985520.693603 210485.0288672712),7 AVENUE,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,313.18402777777777
16360,21639,Manhattan,2015,33882,POINT (987740.9785941953 210013.32149407663),EAST 26 STREET,5 Avenue,Madison Avenue,EB,89.0011574074074
16361,21639,Manhattan,2015,34645,POINT (990393.128551817 208098.2037378038),1 AVENUE,East 24 Street,East 25 Street,NB,229.56712962962962
16362,21639,Manhattan,2015,34651,POINT (990886.8705720373 207975.41990912193),EAST 25 STREET,1 Avenue,Asser Levy Place,WB,72.40277777777777
16363,21639,Manhattan,2015,106044,POINT (987330.010135839 209336.2258049969),EAST 23 STREET,Dead end,Broadway,WB,108.43171296296296
16364,21639,Manhattan,2015,106045,POINT (987504.3504516471 209238.9837865575),EAST 23 STREET,Madison Avenue,Dead End,EB,163.0625
16365,21639,Manhattan,2015,106047,POINT (987644.6242743841 209320.10770602527),MADISON AVENUE,Dead End,East 24 Street,NB,94.10185185185185
16366,21639,Manhattan,2015,115233,POINT (987178.0301546592 209421.36126190072),EAST 23 STREET,5 Avenue,Broadway Line,WB,90.80671296296296
16367,21639,Manhattan,2015,115234,POINT (987226.0441970312 209394.56907165426),EAST 23 STREET,Broadway Line,Broadway,EB,134.4664351851852
16368,21639,Manhattan,2015,115236,POINT (987242.389548229 209878.2943172599),BROADWAY,Broadway Line,Broadway Line,SB,49.22222222222222
16369,21639,Manhattan,2015,143161,POINT (982037.2919639592 211503.00427039398),11 AVENUE,Bike Path,Dead end,SB,420.18981481481484
16370,21639,Manhattan,2015,145700,POINT (990123.7181965059 207595.3441790898),1 AVENUE,East 22 Street,Dead end,NB,131.68634259259258
16371,21639,Manhattan,2015,145701,POINT (989994.4835473062 207368.84532406798),1 AVENUE,East 21 Street,East 22 Street,NB,245.16550925925927
16372,21639,Manhattan,2015,158649,POINT (988056.5050382667 209030.8418149978),PARK AVENUE SOUTH,East 24 Street,East 23 Street,SB,160.67361111111111
16373,21639,Manhattan,2015,158719,POINT (987999.1682917621 208850.22698397466),PARK AVENUE SOUTH,East 22 Street,East 23 Street,NB,193.18634259259258
16374,21639,Manhattan,2015,158856,POINT (982089.7189646488 211476.9613515953),11 AVENUE,Bike Path,West 21 Street,NB,359.95601851851853
16375,21639,Manhattan,2015,159116,POINT (982098.088765175 212133.11142121025),12 AVENUE,Connector,West 23 Street,NB,343.99768518518516
16376,21639,Manhattan,2015,164405,POINT (987646.6218149381 209159.62702472598),EAST 23 STREET,Madison Avenue,Park Avenue South,WB,136.39699074074073
16377,21639,Manhattan,2015,164405,POINT (987959.0557936986 208985.0784842066),EAST 23 STREET,Park Avenue South,Madison Avenue,EB,113.91319444444444
16378,21639,Manhattan,2015,164455,POINT (988079.6267412968 208918.73959365935),EAST 23 STREET,Park Avenue South,Lexington Avenue,WB,157.5601851851852
16379,21639,Manhattan,2015,164455,POINT (988437.3035689878 208722.911489779),EAST 23 STREET,Lexington Avenue,Park Avenue South,EB,112.01504629629629
16380,21639,Manhattan,2015,165032,POINT (991168.8919305074 207699.2107849445),AVENUE C,Ramp,Dead end,SB,99.27199074074075
16381,21639,Manhattan,2015,165056,POINT (991293.518270714 207909.2629594222),FDR DRIVE EXIT 7 SOUTHBOUND,F D R Drive,East 25 Street Pedestrian Ovps,SB,169.125
16382,21639,Manhattan,2015,217308,POINT (991273.7127079444 206444.71539864573),AVENUE C,East 20 Street,Pedestrian Path,SB,121.3449074074074
16383,21639,Manhattan,2015,227837,POINT (983943.9537901272 211354.34449900407),9 AVENUE,West 23 Street,Dead end,SB,266.2141203703704
16384,21639,Manhattan,2015,236964,POINT (982996.0077045917 211734.83235819577),WEST 23 STREET,10 Avenue,High Line,EB,64.89583333333333
16385,21639,Manhattan,2015,236965,POINT (982449.2083853739 212037.32941353487),WEST 23 STREET,11 Avenue,High Line,WB,65.94328703703704
16386,21639,Manhattan,2015,259228,POINT (982277.1568396204 211998.1158481058),11 AVENUE,Dead End,Dead end,NB,24.56597222222222
16387,21639,Manhattan,2015,9009201,POINT (990964.3762163746 206425.043899033),EAST 20 STREET,Dead End,20 Street Loop,EB,70.73032407407408
16388,21639,Manhattan,2015,9009201,POINT (990964.3762163746 206425.043899033),EAST 20 STREET,Dead End,20 Street Loop,WB,54.660879629629626
16389,21639,Manhattan,2015,9009448,POINT (990494.6838186793 207514.26559010727),EAST 23 STREET,Dead End,Dead end,EB,126.40625
16390,21639,Manhattan,2015,9009448,POINT (990494.6838186793 207514.26559010727),EAST 23 STREET,Dead End,Dead end,WB,75.52314814814815
16391,21640,Manhattan,2015,165067,POINT (991769.4375317564 208681.8301683738),F D R DRIVE,Dead End,Dead end,NB,100.00892857142857
16392,21640,Manhattan,2015,183655,POINT (991401.6804178987 207916.5915333369),F D R DRIVE,Dead End,Dead end,NB,127.21875
16393,21640,Manhattan,2015,194619,POINT (991784.4552048764 208642.5377108985),F D R DRIVE,Dead End,Dead end,NB,17.679315476190474
16394,21640,Manhattan,2015,9009462,POINT (991387.2769534001 207924.12647823937),FDR DRIVE EXIT 8 NORTHBOUND,F D R Drive,Dead end,NB,78.57366071428571
16395,21649,Bronx,2015,85311,POINT (1023774.9193210375 237140.72676881807),WHITE PLAINS ROAD,Lacombe Avenue,Randall Avenue,NB,38.126488095238095
16396,21649,Bronx,2015,85317,POINT (1023743.341832673 237317.44346936408),WHITE PLAINS ROAD,Seward Avenue,Randall Avenue,SB,37.955357142857146
16397,21649,Bronx,2015,85319,POINT (1023442.0221934485 238783.91843059362),LAFAYETTE AVENUE,Bolton Avenue,White Plains Road,EB,28.165178571428573
16398,21649,Bronx,2015,85321,POINT (1023580.8647417309 238808.53657809718),LAFAYETTE AVENUE,Newman Avenue,White Plains Road,WB,43.436011904761905
16399,21649,Bronx,2015,85322,POINT (1023461.1188289869 238887.02625439203),WHITE PLAINS ROAD,Turnbull Avenue,Lafayette Avenue,SB,61.526785714285715
16400,21649,Bronx,2015,85904,POINT (1020928.8438442796 248561.99387967007),WHITE PLAINS ROAD,Dyre Avenue Line,Sagamore Street,SB,70.03125
16401,21649,Bronx,2015,85907,POINT (1020863.2215061777 248791.3228817394),WHITE PLAINS ROAD,Birchall Avenue,Sagamore Street,SB,81.63690476190476
16402,21649,Bronx,2015,85993,POINT (1021696.990634036 245721.64797712906),EAST TREMONT AVENUE,Leland Avenue,White Plains Road,EB,114.2172619047619
16403,21649,Bronx,2015,85997,POINT (1021579.9254396093 246179.64248018237),WHITE PLAINS ROAD,Amtrak-hellgate Line,Baker Avenue,NB,78.96279761904762
16404,21649,Bronx,2015,85998,POINT (1021718.537423456 245816.46434400638),WHITE PLAINS ROAD,Amtrak-hellgate Line,East Tremont Avenue,NB,62.732142857142854
16405,21649,Bronx,2015,86000,POINT (1021774.870170746 245668.43327189452),WHITE PLAINS ROAD,Guerlain Street,East Tremont Avenue,NB,90.05059523809524
16406,21649,Bronx,2015,86016,POINT (1021316.1089392822 247154.8669100086),WHITE PLAINS ROAD,Van Nest Avenue,Morris Park Avenue,NB,86.85416666666667
16407,21649,Bronx,2015,86018,POINT (1021544.2369422984 246291.42743183227),WHITE PLAINS ROAD,Mead Street,Baker Avenue,SB,99.14434523809524
16408,21649,Bronx,2015,86027,POINT (1021194.826988642 247216.8163493544),MORRIS PARK AVENUE,Victor Street,White Plains Road,EB,85.49702380952381
16409,21649,Bronx,2015,86028,POINT (1021422.5497429578 247279.39167901783),MORRIS PARK AVENUE,Hunt Avenue,White Plains Road,WB,80.00595238095238
16410,21649,Bronx,2015,86029,POINT (1021268.4037040578 247327.4659524803),WHITE PLAINS ROAD,Rhinelander Avenue,Morris Park Avenue,SB,73.19047619047619
16411,21649,Bronx,2015,86102,POINT (1023092.3829604661 240093.4703062521),BRUCKNER BOULEVARD,Bolton Avenue,White Plains Road,EB,188.09375
16412,21649,Bronx,2015,86118,POINT (1022380.3016946693 242842.23056603546),WESTCHESTER AVENUE,Hugh J Grant Circle,Pelham Line,WB,63.354166666666664
16413,21649,Bronx,2015,86141,POINT (1022151.0329754314 243463.1749871889),WHITE PLAINS ROAD,Wood Avenue,Mc Graw Avenue,SB,126.0014880952381
16414,21649,Bronx,2015,86144,POINT (1022033.0385657833 244351.8472341736),WHITE PLAINS ROAD,Archer Street,Wood Avenue,NB,100.39732142857143
16415,21649,Bronx,2015,86166,POINT (1021928.9877052731 245129.39882394628),WHITE PLAINS ROAD,Archer Street,Guerlain Street,SB,86.13988095238095
16416,21649,Bronx,2015,86258,POINT (1023167.4139530092 240360.35394273026),BRUCKNER BOULEVARD,Virginia Avenue,White Plains Road,WB,273.89136904761904
16417,21649,Bronx,2015,132819,POINT (1022161.2479190362 242755.34918974043),WESTCHESTER AVENUE,Leland Avenue,Pelham Line,EB,42.09077380952381
16418,21649,Bronx,2015,136552,POINT (1022324.2418004858 242710.3616912033),WHITE PLAINS ROAD,Dead End,Westchester Avenue,NB,33.123511904761905
16419,21649,Bronx,2015,147035,POINT (1022225.9916705261 242801.47310942848),WHITE PLAINS ROAD,Dead end,Pelham Line,SB,139.67857142857142
16420,21649,Bronx,2015,147821,POINT (1021762.6441348717 245751.60045568668),EAST TREMONT AVENUE,Dead end,White Plains Road,WB,136.98511904761904
16421,21649,Bronx,2015,158520,POINT (1022205.4008159162 243192.25905888595),WHITE PLAINS ROAD,Cross Bronx Expressway,Cross Bronx Expressway Sr North,NB,133.34970238095238
16422,21649,Bronx,2015,158545,POINT (1022182.1898951279 243074.56194634447),WHITE PLAINS ROAD,Cross Bronx Expressway,Cross Bronx Expressway Sr South,SB,80.21130952380952
16423,21649,Bronx,2015,177936,POINT (1022284.3074521999 242653.9560989836),WHITE PLAINS ROAD,Dead End,Westchester Avenue,NB,106.64285714285714
16424,21649,Bronx,2015,177956,POINT (1022322.0367177188 243203.39085467745),CROSS BRONX EXPRESSWAY SR NORTH,Virginia Avenue,White Plains Road,WB,74.56547619047619
16425,21649,Bronx,2015,184236,POINT (1023091.7646015725 240303.82497313523),WHITE PLAINS ROAD,Bruckner Boulevard,Bruckner Expressway,SB,108.9702380952381
16426,21649,Bronx,2015,184237,POINT (1023148.6772974124 240138.24938558167),WHITE PLAINS ROAD,Bruckner Boulevard,Bruckner Expressway,NB,122.65178571428571
16427,21649,Bronx,2015,9008380,POINT (1023495.9381318418 238693.40517184633),WHITE PLAINS ROAD,Dead End,Lafayette Avenue,NB,62.441964285714285
16428,21661,Brooklyn,2015,45020,POINT (1006632.2718817327 194564.85952089308),HIMROD STREET,Knickerbocker Avenue,Irving Avenue,NB,30.729166666666668
16429,21662,Brooklyn,2015,45022,POINT (1006859.554926578 194434.31965790718),HARMAN STREET,Knickerbocker Avenue,Irving Avenue,SB,29.592261904761905
16430,21663,Manhattan,2015,23386,POINT (982831.9107669486 198791.21826923848),CENTRE STREET,Bike Path,Lexington Avenue Line,WB,34.71875
16431,21663,Manhattan,2015,273571,POINT (982467.0550503021 198608.79617487726),PARK ROW,Beekman Street,Dead end,WB,100.11755952380952
16432,21663,Manhattan,2015,273596,POINT (982606.8537970184 198693.08332347564),PARK ROW,Centre Street,Lexington Avenue Line,WB,97.42559523809524
16433,21666,Brooklyn,2015,30278,POINT (993174.3279852272 189989.99796521664),CLINTON AVENUE,Dekalb Avenue,Crosstown Line,NB,23.486607142857142
16434,21666,Brooklyn,2015,30278,POINT (993174.3279852272 189989.99796521664),CLINTON AVENUE,Dekalb Avenue,Crosstown Line,SB,25.74404761904762
16435,21670,Brooklyn,2015,30280,POINT (993440.6697260097 190039.19389124087),WAVERLY AVENUE,Dekalb Avenue,Crosstown Line,SB,10.577380952380953
16436,21682,Manhattan,2015,69228,POINT (1001278.0786115289 235519.13088578207),WEST 135 STREET,5 Avenue,Lenox Terrace Place,EB,92.04910714285714
16437,21682,Manhattan,2015,69229,POINT (1001584.1045768033 235511.26173797532),5 AVENUE,East 135 Street,Pedestrian Path,SB,134.35044642857142
16438,21682,Manhattan,2015,219690,POINT (1001709.4389546403 235281.00445188515),EAST 135 STREET,Pedestrian Path,Madison Avenue,WB,139.69791666666666
16439,21682,Manhattan,2015,9017062,POINT (1001322.8565927307 235045.5976796839),5 AVENUE,Dead End,Dead end,SB,153.86755952380952
16440,21695,Brooklyn,2015,40724,POINT (1001878.366799625 162259.68412078344),AVENUE R,East 33 Street,East 34 Street,EB,39.695090439276484
16441,21695,Brooklyn,2015,40727,POINT (1001921.5862309353 162296.36373068692),AVENUE R,East 35 Street,East 34 Street,WB,35.372093023255815
16442,21695,Brooklyn,2015,47940,POINT (1016999.6445211867 181250.77822098875),HEGEMAN AVENUE,Warwick Street,Ashford Street,EB,35.07310704960835
16443,21695,Brooklyn,2015,48074,POINT (1017061.7829492541 181286.13223808887),HEGEMAN AVENUE,Cleveland Street,Ashford Street,WB,20.23044397463002
16444,21695,Brooklyn,2015,127957,POINT (1001919.6128117943 162250.53583543343),EAST 34 STREET,Alley,Avenue R,NB,11.638020833333334
16445,21695,Brooklyn,2015,128769,POINT (1017007.9044266282 181299.62669542566),ASHFORD STREET,Alley,Hegeman Avenue,SB,23.748704663212436
16446,21695,Brooklyn,2015,168528,POINT (1017046.4237574459 181231.1258519691),ASHFORD STREET,Linden Boulevard,Hegeman Avenue,NB,52.116883116883116
16447,21695,Manhattan,2015,103473,POINT (991250.3222546285 201090.95447892454),FDR DRIVE EXIT 5 NORTHBOUND,Dead End,E Houston Street Pedestrian Ovps,NB,64.63730569948187
16448,21695,Manhattan,2015,150532,POINT (991175.8319467328 201218.16164071785),EAST HOUSTON STREET,F D R Drive,F D R Drive,WB,82.13020833333333
16449,21695,Manhattan,2015,152570,POINT (991101.372250041 201157.26598777136),EAST HOUSTON STREET,Mangin Street,F D R Drive,EB,181.69665809768637
16450,21695,Manhattan,2015,164967,POINT (991226.0786420337 201155.02064125703),EAST HOUSTON STREET,E Houston Street Pedestrian Ovps,F D R Drive,EB,149.63917525773195
16451,21695,Manhattan,2015,216302,POINT (991159.3635947178 201276.59327676447),F D R DRIVE,Pedestrian Path,East Houston Street,SB,97.2578125
16452,21695,Queens,2015,54665,POINT (1030325.0864206081 189875.31134139904),101 AVENUE,110 Street,109 Street,EB,52.70103092783505
16453,21695,Queens,2015,54670,POINT (1030428.7010383833 189854.64404756224),110 STREET,103 Avenue,101 Avenue,NB,15.041450777202073
16454,21695,Queens,2015,54671,POINT (1030447.8691003335 189920.5972811165),101 AVENUE,111 Street,110 Street,WB,56.325581395348834
16455,21695,Queens,2015,67345,POINT (1002234.91331743 218754.9315167534),BROADWAY,11 Street,12 Street,EB,21.696569920844325
16456,21695,Queens,2015,67445,POINT (1002247.722247007 218693.22022809208),12 STREET,33 Avenue,Broadway,NB,20.720316622691293
16457,21695,Queens,2015,67446,POINT (1002310.7785023492 218699.71947451791),BROADWAY,14 Street,12 Street,WB,50.02105263157895
16458,21695,Queens,2015,73845,POINT (1011926.5131678395 205824.8298405756),65 PLACE,62 Street,53 Avenue,SB,44.08684210526316
16459,21695,Queens,2015,130062,POINT (1011923.107520876 205699.66175663302),65 PLACE,Alley,53 Avenue,NB,41.894459102902374
16460,21695,Queens,2015,130069,POINT (1011980.0420795238 205755.00496809062),53 AVENUE,Alley,65 Place,WB,18.16622691292876
16461,21695,Queens,2015,133490,POINT (1062083.5444972233 211628.1944890673),LITTLE NECK PARKWAY,73 Road,Dead end,SB,64.32233883058471
16462,21695,Queens,2015,146197,POINT (1062168.7611496888 211472.5164783475),LITTLE NECK PARKWAY,Elkmont Avenue,74 Avenue,NB,52.92526158445441
16463,21695,Queens,2015,153123,POINT (1062175.6492225302 211572.57859777618),74 AVENUE,255 Street,Little Neck Parkway,WB,6.370702541106128
16464,21732,Brooklyn,2015,22855,POINT (989138.5745326213 181895.18626607052),7 AVENUE,10 Street,11 Street,SB,60.96875
16465,21732,Brooklyn,2015,27936,POINT (991638.7955656008 177914.89308777224),PROSPECT PARK SOUTHWEST,Seeley Street,Vanderbilt Street,SB,83.04315476190476
16466,21732,Brooklyn,2015,28382,POINT (995358.4385104875 178295.64638267975),FLATBUSH AVENUE,Winthrop Street,Parkside Avenue,SB,155.75
16467,21732,Brooklyn,2015,28880,POINT (990467.7070242653 181085.39723555313),PROSPECT PARK WEST,10 Street,11 Street,SB,128.0907738095238
16468,21732,Brooklyn,2015,28913,POINT (990856.4715264566 184615.16396614004),7 AVENUE,President Street,Carroll Street,SB,67.9375
16469,21732,Brooklyn,2015,29120,POINT (992252.3683271018 183914.06299569778),PROSPECT PARK WEST,President Street,Carroll Street,SB,144.9702380952381
16470,21732,Brooklyn,2015,29135,POINT (992129.2742636353 185559.47261208558),FLATBUSH AVENUE,Brighton Line,8 Avenue,SB,194.38318452380952
16471,21732,Brooklyn,2015,29280,POINT (995025.5549914241 180210.13522394234),FLATBUSH AVENUE,Lefferts Avenue,Lincoln Road,SB,130.3936011904762
16472,21732,Brooklyn,2015,109302,POINT (994518.6398804095 180310.96230443421),OCEAN AVENUE,Dead End,East Lake Drive,SB,102.12723214285714
16473,21732,Brooklyn,2015,109853,POINT (992700.0125018087 183958.42474578923),EAST DRIVE,West Drive,Dead End,NB,14.042410714285714
16474,21732,Brooklyn,2015,163723,POINT (994685.1843674182 183609.33365393177),WASHINGTON AVENUE,Eastern Parkway,President Street,SB,63.25372023809524
16475,21732,Brooklyn,2015,188023,POINT (994246.5246941594 181669.45718538994),FLATBUSH AVENUE,Brighton Line,Brighton Line,SB,161.02604166666666
16476,21732,Brooklyn,2015,251715,POINT (992231.7236333796 176801.32258681345),EAST DRIVE,West Drive,West Drive,EB,9.714285714285714
16477,21732,Brooklyn,2015,9009313,POINT (994753.0387241664 178442.23466097974),OCEAN AVENUE,Dead End,East Drive,SB,147.02157738095238
16478,21737,Brooklyn,2015,147981,POINT (987377.4855186669 192317.9147711606),CONNECTOR,Adams Street,Adams Street,NB,4.852678571428571
16479,21737,Brooklyn,2015,157981,POINT (987305.0084091037 192314.35525685662),CONNECTOR,Adams Street,Adams Street,SB,12.196428571428571
16480,21747,Manhattan,2015,9009138,POINT (987815.9101518114 199759.86246373627),CLINTON STREET,Grand Street,Dead end,NB,57.25414364640884
16481,21747,Manhattan,2015,9009138,POINT (987815.9101518114 199759.86246373627),CLINTON STREET,Grand Street,Dead end,SB,8.483702737940026
16482,21783,Bronx,2015,69922,POINT (1005715.3510130792 234000.02619839972),EAST 138 STREET,Brown Place,Pelham Line,WB,79.00892857142857
16483,21783,Bronx,2015,69923,POINT (1005817.138566151 234468.07314393343),WILLIS AVENUE,East 140 Street,East 139 Street,SB,24.41889880952381
16484,21783,Bronx,2015,69924,POINT (1005855.1464363414 234242.9806272801),EAST 139 STREET,Brook Avenue,Willis Avenue,WB,31.975446428571427
16485,21783,Bronx,2015,173532,POINT (1005202.4087419076 233318.38906652978),WILLIS AVENUE BRIDGE,Major Deegan Expressway,Dead end,NB,113.08333333333333
16486,21783,Bronx,2015,265870,POINT (1005430.2604786309 234157.33259535444),EAST 138 STREET,Mitchel Houses Pedestrian Path,Pelham Line,SB,61.014136904761905
16487,21783,Bronx,2015,9004587,POINT (1005257.1877378136 233449.81539696536),WILLIS AVENUE,Dead end,East 135 Street,SB,22.795386904761905
16488,21783,Bronx,2015,9004594,POINT (1005542.433324715 233965.77110069944),WILLIS AVENUE,Dead End,East 138 Street,NB,126.44642857142857
16489,21794,Brooklyn,2015,46643,POINT (1013541.8723764623 174225.13865867545),AVENUE J,East 102 Street,East 103 Street,EB,26.576623376623377
16490,21794,Brooklyn,2015,46644,POINT (1013615.0141387492 174287.37805912874),AVENUE J,East 104 Street,East 103 Street,WB,25.524675324675325
